colct_stdde,sle_site_domn,prices_prdlst_id,goods_nm,shop_nm,anals_trget_pc,Price,expsr_ordr,job_id,kf
2020-03-12,search.shopping.naver.com,F012050,해피트리 마스크 10매입 1세트 국내생산 개별포장 대형 흰색 10장 1세트 KF94 마스크 10매입 1세트 국내생산 개별포장 대형 흰색 - 티몬,티몬,40300,4030,70,490015,94
2020-05-29,search.shopping.naver.com,F012050,[웰킵스] KF80 마스크 웰킵스 스마트 황사방역 미세먼지차단 개별포장 4중필터 5매입 - 위메프,위메프,12000,2400,4,490013,80
2020-03-11,search.shopping.naver.com,F012050,KF94 숨편한 에어밸브 방역 마스크 검정 대형 5개입 당일배송 - MINIMELL,MINIMELL,27800,5560,50,490015,94
2020-04-12,search.shopping.naver.com,F012050,건영크린텍 10매건영 KF94 미세먼지 마스크 대형 white 5매입2 - G마켓,G마켓,28000,2800,70,490015,94
2020-05-12,search.shopping.naver.com,F012050,유한킴벌리 메이브리즈 황사 마스크 뉴 KF80 중형 - 쿠팡,쿠팡,3000,3000,66,490013,80
2020-03-26,search.shopping.naver.com,F012050,(당일출고)KF94미세먼지 국산 마스크대형마스크10매입 - 옥션,옥션,46550,4655,4,490015,94
2020-05-28,search.shopping.naver.com,F012050,"국산 kf94 마스크 대형 (1인2개한정,오늘출발) - 도그몰",도그몰,1700,1700,73,490015,94
2020-05-17,search.shopping.naver.com,F012050,KF94 대형 참조은 국산 일회용 미세먼지 황사 마스크 1개(5매) - 케이벨류,케이벨류,15500,3100,35,490008,94
2020-02-18,search.shopping.naver.com,F012091,LG생활 에어워셔 뽀로로 미세먼지 마스크 KF94 소형1개 - 11번가,11번가,3900,,44,490008,94
2020-02-20,search.shopping.naver.com,F012091,KF94 동아제약 마스크 더스논 소형 황사 감기 - 웰메이드팜,웰메이드팜,2990,,15,490003,94
2020-05-10,search.shopping.naver.com,F012050,이노센트 KF80 마스크 미세먼지 황사방역용 어린이마스크 아동마스크 (1개) - 공순이도매,공순이도매,2360,2360,50,490013,80
2020-05-28,search.shopping.naver.com,F012050,늘푸른 마스크 1개 KF94 국산 일회용 마스크 - 위메프,위메프,1930,1930,27,490008,94
2020-03-18,search.shopping.naver.com,F012050,당일출고 국산 KF94 대형 마스크 랜덤 총10매입 - G마켓,G마켓,47960,4796,74,490015,94
2020-05-09,search.shopping.naver.com,F012050,에어워셔 블랙 황사마스크 KF94대형 1개입 X 25개 - 쿠팡,쿠팡,62500,2500,69,490015,94
2020-05-07,search.shopping.naver.com,F012050,QUQU 더안심 황사 미세먼지 방역 마스크 KF94 - 쿠팡,쿠팡,2300,2300,6,490008,94
2020-04-15,search.shopping.naver.com,F012050,[당일배송] KF94 4중필터 편한 고급 마스크 1매입 개별포장 식약처허가 대형 국산 - 탈리아,탈리아,2950,2950,1,490015,94
2020-04-19,search.shopping.naver.com,F012050,몬스터건강 방역마스크(KF94인증) 5매 국대 미마 유한킴벌리덴탈 닥터퓨리 뉴네퓨어 휴안청 블링마 메디쉴드 - 몬스터건강,몬스터건강,29900,5980,33,490001,94
2020-04-14,search.shopping.naver.com,F012050,[주말 소량할인] 와이엠마스크 황사마스크KF94 대형/소형 10개(낱개포장) - 엘리드에스떼,엘리드에스떼,27000,2700,24,490015,94
2020-04-18,search.shopping.naver.com,F012050,식약청인증 KF94 보건용마스크(황사마스크) 흰색 대형(1개) - 11번가,11번가,3500,3500,11,490008,94
2020-04-08,search.shopping.naver.com,F012050,3M 넥스케어 위생 마스크(5매입) /KF80/94 미세먼지 마스크(5매입) - 11번가,11번가,8900,1780,58,490013,80
2020-04-07,search.shopping.naver.com,F012050,아이엔티 KF80 미세먼지 황사 보건용마스크 중형 - 종합생활용품 전문 띵크몰,종합생활용품 전문 띵크몰,2870,2870,43,490013,80
2020-03-13,search.shopping.naver.com,F012050,크린조이 황사 방역마스크 KF94 대형 10개 - 인터파크,인터파크,39690,3969,31,490015,94
2020-04-21,search.shopping.naver.com,F012050,(재고보유 오늘출발) 뉴네퓨어 건영 이룸 대형 성인용 KF94 코로나 마스크 랜덤발송 10매입 - SHALL I,SHALL I,34900,3490,17,490001,94
2020-04-07,search.shopping.naver.com,F012050,국산 kf80 마스크 대형 - 도그몰,도그몰,4500,4500,26,490013,80
2020-05-11,search.shopping.naver.com,F012050,파인텍 네퓨어 KF94 5개입x2개 황사 미세먼지 일회용 마스크 - G마켓,G마켓,28900,2890,34,490001,94
2020-04-12,search.shopping.naver.com,F012050,(국내 오늘 발송) (10매입) KF94 마스크 대형 코로나 - 인터파크,인터파크,43560,4356,66,490015,94
2020-04-16,search.shopping.naver.com,F012050,애경마스크 kf94 4중구조 대형마스크 개별포장 1개 - 스포츠몬스터,스포츠몬스터,3480,3480,2,490008,94
2020-03-08,search.shopping.naver.com,F012050,KF80 일회용 마스크 뉴크린웰 - G마켓,G마켓,3430,,19,490013,80
2020-02-12,search.shopping.naver.com,F012091,KF94 마스크 더스논 웰킵스 흰색 대형 /봄이몬지 일회용마스크 미세먼지마스크KF94 - 도로시바토스,도로시바토스,3640,,7,490003,94
2020-04-10,search.shopping.naver.com,F012050,어울림컴퍼니 kf94(대형) 1팩 5개입 1개 제조사 랜덤 무료 배송! - 어울림 컴퍼니,어울림 컴퍼니,23900,4780,4,490008,94
2020-02-16,search.shopping.naver.com,F012091,KF94 마스크 더스논 웰킵스 흰색 대형 /봄이몬지 일회용마스크 미세먼지마스크KF94 - 도로시바토스,도로시바토스,3640,,5,490003,94
2020-05-08,search.shopping.naver.com,F012050,[5월8일발송]웰킵스 아에르 에티카 KF94 마스크 초소형 소형 중형 대형 S M L - 윤군스토어,윤군스토어,2790,2790,16,490015,94
2020-04-02,search.shopping.naver.com,F012050,힐메이드 KF94 마스크 대형(1장) - 이지이샵,이지이샵,4300,4300,26,490015,94
2020-05-10,search.shopping.naver.com,F012050,와이제이씨 엠2보건용 KF94 황사방역 마스크 대형 5매 끈 조절기능 - 탑세이프티,탑세이프티,9900,1980,30,490015,94
2020-05-15,search.shopping.naver.com,F012050,힐메이드 황사마스크 KF94 화이트(대형) - 메디앙스,메디앙스,2170,2170,48,490015,94
2020-03-30,search.shopping.naver.com,F012050,그레이 대형 KF94 5매입 랜덤배송(쉼표리빙or아레카)/1인당50개한정 마스크/황사용품 - 텐바이텐,텐바이텐,17500,3500,28,490015,94
2020-05-06,search.shopping.naver.com,F012050,KF94 대형 참조은 / 웰킵스 대형 국산 일회용 마스크 1개(5매) - 케이벨류,케이벨류,15500,3100,37,490008,94
2020-04-23,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 숨마스크 - 아리온,아리온,2800,2800,9,490008,94
2020-05-09,search.shopping.naver.com,F012050,유한킴벌리 메이브리즈 황사 마스크 뉴 KF80 중형 - 쿠팡,쿠팡,3000,3000,69,490013,80
2020-04-24,search.shopping.naver.com,F012050,[당일배송] KF94 숨쉬기 편한 우리아이 황사방역 마스크 1개 (끈조절가능) - 키즈앤베이비,키즈앤베이비,3600,3600,3,490008,94
2020-05-07,search.shopping.naver.com,F012050,[일월]보건용 황사 미세먼지 마스크 KF94 (대형30매) - SSG닷컴,SSG닷컴,69800,2326.666667,35,490015,94
2020-05-03,search.shopping.naver.com,F012050,편한숨 조이 황사 방역마스크 KF94 대형 1매입 1개 - 쿠팡,쿠팡,2750,2750,16,490008,94
2020-03-10,search.shopping.naver.com,F012050,3월 6일 초미세먼지 미세먼지 황사 일회용 마스크 KF80 KF94 대형 1매 - 청춘푸드몰,청춘푸드몰,4990,4990,1,490015,94
2020-04-23,search.shopping.naver.com,F012050,QUQU 더안심 황사 미세먼지 방역 마스크 KF94 - 인터파크,인터파크,2490,2490,9,490008,94
2020-05-06,search.shopping.naver.com,F012050,소형마스크 일회용마스크 화이트 개별밀봉포장 1개KF94 소형 마스크 kf80 먼지차단 일회용마스크 블랙마스크 화이트 - 위메프,위메프,1700,1700,29,490009,80
2020-05-11,search.shopping.naver.com,F012050,[올가드] 식약처허가 KF80 매일편한 황사 미세먼지 마스크 대형 5매입 1개 - 위메프,위메프,12000,2400,23,490009,80
2020-05-16,search.shopping.naver.com,F012050,뉴네퓨어 황사방역마스크 kf94 (5개입) (끈 조절기능) - 위메프,위메프,18900,3780,14,490001,94
2020-05-01,search.shopping.naver.com,F012050,kf94 대형마스크 1개 개별포장 늘푸른마스크 - 11번가,11번가,4290,4290,31,490008,94
2020-03-21,search.shopping.naver.com,F012050,식약처인증 KF94 마스크 대형 1개 회사 색상 랜덤 - 아리농자재,아리농자재,4800,4800,1,490008,94
2020-03-27,search.shopping.naver.com,F012050,[재고O당일발송] KF94 마스크 대형 크리넥스 웰킵스 뉴네퓨어 애니가드 외 일회용마스크 - 퓨어 숨,퓨어 숨,5900,5900,3,490001,94
2020-05-01,search.shopping.naver.com,F012050,닥터퓨리 코로나19 방역마스크/황사마스크 KF94 - 화이트 (대형) - 캐릭터마트.COM,캐릭터마트.COM,2300,2300,3,490002,94
2020-05-26,search.shopping.naver.com,F012050,웰킵스 스마트 미세먼지황사마스크 KF94 대형 1개 - G마켓,G마켓,2890,2890,20,490008,94
2020-04-22,search.shopping.naver.com,F012050,파인텍 뉴네퓨어 황사 방역 마스크 KF94/미세먼지 마스크 5개입 - 미앤미c,미앤미c,14900,2980,1,490001,94
2020-04-17,search.shopping.naver.com,F012050,닥터퓨리 미세먼지 마스크 KF94 대형 한박스 20개 - G마켓,G마켓,65800,3290,10,490002,94
2020-05-12,search.shopping.naver.com,F012050,파인텍 네퓨어 황사 미세먼지 일회용 마스크 KF94 5매입x1개 - G마켓,G마켓,14500,2900,34,490001,94
2020-05-28,search.shopping.naver.com,F012050,하늬숨 kf94 4중필터 마스크 대형1매 코로나미세먼지 - 인터파크,인터파크,1350,1350,5,490015,94
2020-04-16,search.shopping.naver.com,F012050,KF94/KF80 30매입1개 개당2900원 착한가격 - 한량마켓,한량마켓,87000,2900,38,490008,94
2020-05-22,search.shopping.naver.com,F012050,미세먼지 차단 미세먼지 황사 차단 네퓨어 황사방역마스크 대형 KF94 3P-로고 인쇄 - 금강산업,금강산업,3564,1188,9,490001,94
2020-03-25,search.shopping.naver.com,F012050,힐메이드 KF94 마스크 대형(1장) - 이지이샵,이지이샵,4300,4300,25,490015,94
2020-04-22,search.shopping.naver.com,F012050,맑은하늘 황사마스크 대형 KF80 화이트 1매 - 휴니프,휴니프,2700,2700,49,490013,80
2020-03-24,search.shopping.naver.com,F012050,늘푸른 황사마스크 KF80 중형 화이트 2매 - 썸타는언니,썸타는언니,7000,3500,20,490013,80
2020-04-05,search.shopping.naver.com,F012050,식약처인증 KF94 마스크 대형 1개 회사 색상 랜덤 - 옥션,옥션,3300,3300,23,490008,94
2020-04-23,search.shopping.naver.com,F012050,[아레카] 아레카 KF94 미세먼지 마스크 / 그레이 대형 1팩 (5매입) - 위메프,위메프,14990,2998,24,490015,94
2020-05-10,search.shopping.naver.com,F012050,웰킵스 웰킵스 KF94 대형마스크/25개1박스/재고확보/마스크 - 옥션,옥션,69730,2789.2,59,490015,94
2020-04-23,search.shopping.naver.com,F012050,엠플러스 국산 미세먼지 황사마스크 KF94 화이트 1개 - 옥션,옥션,2840,2840,43,490008,94
2020-05-11,search.shopping.naver.com,F012050,파인텍 네퓨어 황사 미세먼지 일회용 마스크 KF94 5매입x1개 - G마켓,G마켓,14500,2900,40,490001,94
2020-05-12,search.shopping.naver.com,F012050,LG생활건강 테라브레스 KF94 미세먼지 마스크 대형1개 - G마켓,G마켓,4320,4320,38,490008,94
2020-04-19,search.shopping.naver.com,F012050,국산 황사마스크 KF94 KF80 N95 예약구매 - 올리브,올리브,2200,2200,19,490009,80
2020-02-14,search.shopping.naver.com,F012091,LG생활 에어워셔 뽀로로 미세먼지 마스크 KF94 소형1개 - 11번가,11번가,3480,,22,490008,94
2020-03-27,search.shopping.naver.com,F012050,국산 kf80 대형 마스크 / 우한코로나 (빠른배송지향) - 옥션,옥션,4010,4010,28,490013,80
2020-03-16,search.shopping.naver.com,F012050,[더샵스토어] 인기 리빙용품 아이비스 힉스윌로우리프쉐이프페이스마스크(KF80- yellow dust) - 위메프,위메프,8210,8210,27,490013,80
2020-04-30,search.shopping.naver.com,F012050,(4/15입고) 더숨 에버프레쉬 에어마스크 KF94 대형 화이트 1개입x10매 - 한알 ABM,한알 ABM,25500,2700,48,490015,94
2020-05-09,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스크 [썬마켓] - 썬마켓몰,썬마켓몰,4900,4900,4,490008,94
2020-04-14,search.shopping.naver.com,F012050,애니쿨 KF94 마스크 3매 식약처인증 미세먼지 황사 방역마스크 - 패션플러스,패션플러스,7200,2400,61,490015,94
2020-04-13,search.shopping.naver.com,F012050,미니키티국내산 황사 방역용 미세먼지 마스크 KF94 소형 1개 (브랜드랜덤) - 캐릭터용품쇼핑몰스토리마켓,캐릭터용품쇼핑몰스토리마켓,2500,2500,23,490008,94
2020-05-20,search.shopping.naver.com,F012050,[아레카] 아레카 KF94 미세먼지 마스크 / 그레이 대형 1팩 (5매입) - 위메프,위메프,14980,2996,57,490015,94
2020-04-04,search.shopping.naver.com,F012050,핑크베리 릴리프 초밀착 안심마스크 KF80 아동용 (7세~15세) - 쿠팡,쿠팡,3500,3500,52,490013,80
2020-04-11,search.shopping.naver.com,F012050,일월 KF94 국내생산 보건용마스크 대형 5매 국내배송 - G9,G9,17820,3564,22,490015,94
2020-05-08,search.shopping.naver.com,F012050,소확행몰 엠플러스 국산 미세먼지 황사마스크 KF80 대형 (낱개) - 위메프,위메프,2200,2200,61,490013,80
2020-05-10,search.shopping.naver.com,F012050,파인텍 네퓨어 황사 미세먼지 일회용 마스크 KF94 5매입x1개 - G마켓,G마켓,14500,2900,14,490008,94
2020-02-15,search.shopping.naver.com,F012091,로봇트레인 마스크에프 KF94 1개(소형) - GSfresh,GSfresh,2200,,86,490008,94
2020-05-21,search.shopping.naver.com,F012050,국제약품 메디 황사마스크 대형 KF80 (3매입) x 1개 - 옥션,옥션,4120,1373.333333,20,490009,80
2020-04-11,search.shopping.naver.com,F012050,"[국산]아레카 KF94 입체 마스크 대형 성인용 5매입,그레이 황사 미세먼지 코로나 입체 - 핫플레이스샵",핫플레이스샵,18400,3680,25,490015,94
2020-05-10,search.shopping.naver.com,F012050,new네퓨어 황사마스크 KF94 대형 10매 무료배송 당일출고 - 쿠팡,쿠팡,29000,2900,18,490001,94
2020-05-09,search.shopping.naver.com,F012050,파인텍 네퓨어 KF94 10매 황사 미세먼지 일회용마스크 - 인터파크,인터파크,27000,2700,5,490001,94
2020-05-15,search.shopping.naver.com,F012050,[아레카] 아레카 KF94 미세먼지 마스크 / 그레이 대형 1팩 (5매입) - 위메프,위메프,14980,2996,44,490015,94
2020-04-17,search.shopping.naver.com,F012050,숨쉬Go KF94 방역 미세먼지 마스크 (대형X 낱개 1개) 화이트색상 - 미세먼지없는 깨끗한 숨 마스크 - gamezend,gamezend,4900,4900,4,490008,94
2020-02-12,search.shopping.naver.com,F012091,3Q 미세 먼지 KF94 대형 1회용 일회용 마스크 1개 - 쿠팡,쿠팡,4260,,89,490008,94
2020-05-22,search.shopping.naver.com,F012050,편한숨 조이 황사 방역마스크 KF94 대형 1매입 1개 - 쿠팡,쿠팡,2500,2500,49,490008,94
2020-04-12,search.shopping.naver.com,F012050,KF94 황사 미세먼지 마스크 대형 소형 - G마켓,G마켓,2510,2510,77,490015,94
2020-05-07,search.shopping.naver.com,F012050,편한숨 오디널 황사 방역마스크 KF94 소형 5매입 1개 - VitaGs,VitaGs,12500,2500,28,490008,94
2020-04-07,search.shopping.naver.com,F012050,휴안청 KF94 마스크 대형흰색 (낱개20개) - 다 담 마 켓,다 담 마 켓,71850,3592.5,49,490015,94
2020-04-01,search.shopping.naver.com,F012050,방역 마스크 KF80 대형 화이트 일회용 개별 포장 1개 - 파이닉스 공조냉동,파이닉스 공조냉동,3990,3990,3,490009,80
2020-04-18,search.shopping.naver.com,F012050,크린케어 KF94 대형 미세먼지 황사 마스크(화이트 1개) - 가자안전센터,가자안전센터,1650,1650,29,490015,94
2020-05-27,search.shopping.naver.com,F012050,[국산]KF80마스크 대형/개별포장 계절알뜰기념품 - 대한스토어,대한스토어,2640,2640,43,490013,80
2020-05-22,search.shopping.naver.com,F012050,제로베이 KF94 대형 마스크(개별포장) - 최프로샵,최프로샵,1870,1870,11,490015,94
2020-05-15,search.shopping.naver.com,F012050,국산 KF80 황사미세먼지 마스크 대형 - 로이프렌즈,로이프렌즈,2000,2000,45,490013,80
2020-05-23,search.shopping.naver.com,F012050,(대한도매) kf94 대형마스크 1개 개별포장 늘푸른마스 - 옥션,옥션,4850,4850,33,490008,94
2020-05-03,search.shopping.naver.com,F012050,유한킴벌리 크리넥스 황사용 마스크 플러스KF80 2입 - G마켓,G마켓,6950,3475,61,490013,80
2020-04-17,search.shopping.naver.com,F012050,[국산]KF80마스크 대형/개별포장 - 지피월드,지피월드,2640,2640,19,490013,80
2020-05-05,search.shopping.naver.com,F012050,하늬숨 kf94 4중필터 마스크 대형1매 코로나미세먼지 - 인터파크,인터파크,1450,1450,43,490015,94
